27757,Black,NS
27758,Black,NA
27758,Black,NA
27759,Black,NS
27759,Black,NS
27760,Black,UN
27760,Black,UN
27762,Black,""
27762,Black,""
27762,Black,""
27762,Black,""
27762,Black,""
27762,Black,""
27762,Black,""
27762,Black,""
27766,Black,EX
27766,Black,EX
27766,Black,EX
27766,Black,EX
27767,Black,UN
27767,Black,UN
27767,Black,UN
27767,Black,UN
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27769,Black,NA
27771,"",""
27771,"",""
27773,"",UN
27773,"",UN
27773,"",UN
27773,"",UN
27779,White,""
27779,White,""
27780,Black,""
27780,Black,""
27781,Black,""
27781,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
27782,Black,""
51348,White,NS
51348,White,NS
51352,"",UN
51352,"",UN
51352,"",UN
51352,"",UN
51352,"",UN
51352,"",UN
51352,"",UN
51352,"",UN
51352,"",UN
51352,"",UN
51353,"",NS
51353,"",NS
51354,Hispanic,UN
51354,Hispanic,UN
51354,Hispanic,UN
51354,Hispanic,UN
51354,Hispanic,UN
51354,Hispanic,UN
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51355,"",NA
51356,"",NA
51356,"",NA
51356,"",NA
51356,"",NA
51357,"",NS
51357,"",NS
51357,"",NS
51357,"",NS
51357,"",NS
51357,"",NS
51358,Black,NS
51358,Black,NS
51358,Black,UN
51358,Black,UN
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,UN
51358,Black,UN
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,UN
51358,Black,UN
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,NS
51358,Black,UN
51358,Black,UN
51358,Black,NS
51358,Black,NS
51358,Black,NS
51363,Black,NA
51363,Black,NA
51364,Black,""
51365,Black,NA
51365,Black,NA
51365,Black,NA
51365,Black,NA
51365,Black,NA
51365,Black,NA
51366,Black,NA
51366,Black,NA
51366,Black,NA
51366,Black,NA
51366,Black,NA
51366,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51371,Black,NA
51372,Hispanic,NA
51372,Hispanic,NA
51372,Hispanic,NA
51372,Hispanic,NA
51372,Hispanic,NA
51372,Hispanic,NA
51372,Hispanic,NA
51372,Hispanic,NA
51372,Hispanic,NA
51372,Hispanic,NA
51373,Black,NA
51373,Black,NA
51373,Black,NA
51373,Black,NA
51373,Black,NA
51373,Black,NA
51374,"",""
51374,"",""
51374,"",""
51374,"",""
51374,"",""
51374,"",""
51374,"",""
51374,"",""
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51375,"",NA
51376,"",NA
51376,"",NA
51376,"",NA
51376,"",NA
51377,"",NA
51377,"",NA
51377,"",NA
51377,"",NA
51377,"",NA
51377,"",NA
51377,"",NA
51377,"",NA
51377,"",NA
51377,"",NA
51378,"",UN
51378,"",UN
51378,"",UN
51378,"",UN
51378,"",UN
51378,"",UN
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51379,"",NA
51380,"",NA
51380,"",NA
51380,Black,NA
51380,Black,NA
51380,"",NA
51380,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51381,"",NA
51382,"",NA
51382,"",NA
51382,"",NA
51382,"",NA
51382,"",NA
51382,"",NA
51382,"",NA
51382,"",NA
51382,"",NA
51382,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51383,"",NA
51384,Black,NA
51384,Black,NA
51384,Black,NA
51384,Black,NA
51385,Black,UN
51385,Black,UN
51386,Black,NA
51386,Black,NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51387,"",NA
51388,"",NA
51388,"",NA
51388,"",NA
51388,"",NA
51389,"",NA
51389,"",NA
51389,"",NA
51389,"",NA
51389,Black,NA
51389,Black,NA
51389,Black,NA
51389,Black,NA
51390,Black,""
51390,Black,""
51390,Black,""
51390,Black,""
51391,Hispanic,NA
51391,Hispanic,NA
51391,Hispanic,NA
51391,Hispanic,NA
51391,Hispanic,NA
51391,Hispanic,NA
51391,Hispanic,NA
51391,Hispanic,NA
51392,Black,UN
51392,Black,UN
51393,Black,NA
51393,Black,NA
51393,Black,NA
51393,Black,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51394,Hispanic,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51395,Black,NA
51396,Hispanic,UN
51396,Hispanic,UN
51396,Hispanic,UN
51396,Hispanic,UN
51397,"",UN
51397,"",UN
51397,"",UN
51397,"",UN
51398,Black,NA
51398,Black,NA
51399,"",NA
51399,"",NA
51399,"",NA
51399,"",NA
51400,Black,NA
51400,Black,NA
51400,Black,NA
51400,Black,NA
51400,Black,NA
51400,Black,NA
51400,Black,NA
51400,Black,NA
51401,White,NS
51401,White,NS
51401,White,NS
51401,White,NS
51401,White,NS
51401,White,NS
51401,White,NS
51401,White,NS
51402,Black,NA
51403,Black,NS
51403,Black,NS
51404,White,NA
51404,White,NA
51406,"",NA
51406,"",NA
51406,Black,NA
51406,Black,NA
51406,"",NA
51406,"",NA
51406,Black,NA
51406,Black,NA
51407,White,NA
51407,White,NA
51408,Black,NS
51408,Black,NS
51408,Black,NS
51408,Black,NS
51408,Black,NS
51408,Black,NS
51408,Black,NS
51408,Black,NS
51409,Black,NA
51409,Black,NA
51409,Black,NA
51409,Black,NA
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,Hispanic,NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51412,"",NS
51413,Black,NA
51413,Black,NA
51413,Black,NA
51413,Black,NA
51414,Black,NA
51414,Black,NA
51414,Black,NA
51414,Black,NA
51414,Black,NA
51414,Black,NA
51416,Black,NA
51416,Black,NA
51416,Black,NA
51416,Black,NA
51417,Black,NA
51417,Black,NA
51417,Black,NA
51417,Black,NA
51418,Black,NA
51418,Black,NA
51418,Black,NA
51418,Black,NA
51419,Black,NA
51419,Black,NA
51419,Black,NA
51419,Black,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,White,NA
51420,Black,NA
51420,Black,NA
51420,Black,NA
51420,Black,NA
51421,"",NA
51421,"",NA
51422,"",UN
51422,"",NS
51422,"",UN
51422,"",NS
51422,Black,UN
51422,Black,NS
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51423,Black,NA
51425,Black,NA
51425,Black,NA
51427,Black,NA
51427,Black,NA
51427,Black,NA
51427,Black,NA
51427,Black,NA
51427,Black,NA
51429,Hispanic,""
51429,Hispanic,""
51429,Hispanic,""
51429,Hispanic,""
51429,"",""
51429,"",""
51429,"",""
51429,"",""
51429,White,""
51429,White,""
51429,White,""
51429,White,""
51429,Hispanic,""
51429,Hispanic,""
51429,Hispanic,""
51429,Hispanic,""
51429,"",""
51429,"",""
51429,"",""
51429,"",""
51429,White,""
51429,White,""
51429,White,""
51429,White,""
51430,Hispanic,NS
51430,Hispanic,NS
51430,Hispanic,NS
51430,Hispanic,NS
51430,Hispanic,NS
51430,Hispanic,NS
51430,Hispanic,NS
51430,Hispanic,NS
51430,Hispanic,NS
51430,Hispanic,NS
51431,Black,NA
51431,Black,NA
51432,Black,NA
51432,Black,NA
51432,Black,NA
51432,Black,NA
51433,Black,NA
51433,Black,NA
51433,Black,NA
51433,Black,NA
51433,Black,NA
51433,Black,NA
51433,Black,NA
51433,Black,NA
51434,Black,NA
51434,Black,NA
51434,Black,NA
51434,Black,NA
51435,Black,NA
51435,Black,NA
51435,Black,NA
51435,Black,NA
51436,Black,NA
51436,Black,NA
51436,Black,NA
51436,Black,NA
51437,Black,NA
51437,Black,NA
51437,Black,NA
51437,Black,NA
51437,Black,NA
51437,Black,NA
51437,Black,NA
51437,Black,NA
51438,Black,NA
51438,Black,NA
51438,Black,NA
51438,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51439,Black,NA
51440,"",NA
51440,"",NA
51440,"",NA
51440,"",NA
51440,"",NA
51440,"",NA
51440,"",NA
51440,"",NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51441,White,NA
51442,White,NS
51443,Black,NA
51443,Black,NA
51443,Black,NA
51443,Black,NA
51443,Black,NA
51443,Black,NA
51443,Black,NA
51443,Black,NA
51443,Black,NA
51443,Black,NA
51444,"",NA
51444,"",NA
51444,"",NA
51444,"",NA
51446,"",NA
51446,Black,NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51447,"",NA
51448,Black,NA
51448,"",NA
51448,"",NA
51449,"",NA
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51450,Hispanic,""
51451,"",NA
51451,"",NA
51452,"",NA
51452,"",NA
51452,"",NA
51452,"",NA
51453,"",NA
51453,"",NA
51453,"",NA
51453,"",NA
51456,Black,UN
51456,Black,UN
51456,Black,UN
51456,Black,UN
51456,Black,UN
51456,Black,UN
51457,Black,NA
51457,Black,NA
51458,Black,NA
51458,Black,NA
51459,Black,NA
51459,Black,NA
51459,Black,NA
51459,Black,NA
51460,Black,UN
51460,Black,UN
51461,"",NA
51461,"",NA
51461,"",NA
51461,"",NA
51462,"",NA
51462,"",NA
51462,"",NA
51462,"",NA
51463,"",NA
51463,"",NA
51463,"",NA
51463,"",NA
51463,"",NA
51463,"",NA
51464,"",NA
51464,"",NA
51464,"",NA
51464,"",NA
51465,Black,NS
51465,Black,NS
51465,Black,NS
51465,Black,NS
51466,White,UN
51466,White,UN
51466,White,UN
51466,White,UN
51468,White,UN
51468,White,UN
51468,"",UN
51468,"",UN
51468,"",UN
51468,"",UN
51468,White,UN
51468,White,UN
51470,"",NA
51470,"",NA
51470,"",NA
51470,"",NA
51470,"",NA
51470,"",NA
51470,"",NA
51470,"",NA
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51471,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,"",""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,White,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51472,Hispanic,""
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,Black,NA
51473,Black,NA
51473,Black,NA
51473,Black,NA
51473,Black,NA
51473,Black,NA
51473,Black,NA
51473,Black,NA
51473,Black,NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51473,"",NA
51474,"",""
51474,"",""
51474,"",""
51474,"",""
51474,"",""
51474,"",""
51474,"",""
51474,"",""
51474,"",""
51475,"",NA
51475,"",NA
51475,"",NA
51475,"",NA
51475,"",NA
51475,"",NA
51477,Black,NA
51477,Black,NA
51477,Black,NA
51477,Black,NA
51478,"",NA
51478,"",NA
51478,"",NA
51478,"",NA
51478,"",NA
51478,"",NA
51478,"",NA
51478,"",NA
51478,"",NA
51478,"",NA
51478,Black,NA
51478,Black,NA
51478,Black,NA
51478,Black,NA
51478,Black,NA
51478,Black,NA
51478,Black,NA
51478,Black,NA
51478,Black,NA
51478,Black,NA
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51479,"",""
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51481,Black,NA
51482,Black,NA
51482,Black,NA
51482,Black,NA
51482,Black,NA
51482,Black,NA
51482,Black,NA
51482,Black,NA
51482,Black,NA
51483,White,SU
51483,White,SU
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51484,"",UN
51486,Black,NA
51486,Black,NA
51486,Black,NA
51486,Black,NA
51486,Black,NA
51486,Black,NA
51487,Black,NA
51487,Black,NA
51487,Black,NA
51487,Black,NA
51488,"",NA
51488,"",NA
51488,"",NA
51488,"",NA
51488,Black,NA
51488,Black,NA
51488,Black,NA
51488,Black,NA
51489,Black,NS
51493,White,UN
51493,White,UN
51494,"",NA
51494,"",NA
51494,"",NA
51494,Black,NA
51494,Black,NA
51494,Black,NA
51495,Black,EX
51496,Black,NA
51496,Black,NA
51496,Black,NA
51496,Black,NA
51498,White,NS
51498,White,NS
51498,White,NS
51498,White,NS
51498,White,NS
51498,White,NS
51501,White,NA
51501,White,NA
51502,"",NS
51502,Black,NS
51503,Hispanic,NA
51503,Hispanic,NA
51504,Black,NA
51504,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51505,Black,NA
51507,"",NA
51507,"",NA
51507,"",NA
51507,"",NA
51507,"",NA
51507,"",NA
51508,"",NA
51508,"",NA
51508,"",NA
51508,"",NA
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51509,Black,UN
51510,Hispanic,NA
51510,Hispanic,NA
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51511,Black,EX
51513,Black,NA
51513,Black,NA
51513,Black,NA
51513,Black,NA
51514,Black,NA
51514,Black,NA
51514,Black,NA
51514,Black,NA
51515,Asian/Pacific Islander,EX
51515,Asian/Pacific Islander,EX
51516,"",NA
51516,"",NA
51516,"",NA
51516,"",NA
51516,"",NA
51516,"",NA
51516,"",NA
51516,Black,NA
51516,Black,NA
51516,Black,NA
51516,Black,NA
51516,Black,NA
51516,Black,NA
51516,Black,NA
51518,Black,UN
51518,Black,UN
51518,Black,UN
51518,Black,UN
51519,Hispanic,NA
51519,Hispanic,NA
51519,Hispanic,NA
51519,Hispanic,NA
51520,Black,NA
51521,"",UN
51521,"",UN
51522,Black,NA
51522,Black,NA
51522,Black,NA
51522,Black,NA
51522,Black,NA
51522,Black,NA
51522,Black,NA
51522,Black,NA
51523,Black,NA
51523,Black,NA
51523,Black,NA
51523,Black,NA
51526,"",UN
51526,"",UN
51526,"",UN
51526,"",UN
51527,Black,UN
51527,Black,UN
51529,Black,NA
51529,Black,NA
51530,Black,NA
51530,Black,NA
51530,Black,NA
51530,Black,NA
51533,Hispanic,NS
51533,Hispanic,NS
51534,Black,NA
51534,Black,NA
51535,Black,NA
51535,Black,NA
51536,White,NA
51536,White,NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51537,"",NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51538,Black,NA
51539,Black,UN
51541,Black,UN
51541,Black,UN
51541,Black,UN
51541,Black,UN
51541,Black,UN
51541,Black,UN
51545,White,UN
51545,White,UN
51546,Black,NA
51546,Black,NA
51546,Black,NA
51546,Black,NA
51546,Black,NA
51546,Black,NA
51546,Black,NA
51546,Black,NA
51546,Black,NA
51546,Black,NA
51547,Black,NS
51547,Black,NS
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51548,White,NA
51551,Black,UN
51551,Black,UN
51552,Hispanic,NA
51552,Hispanic,NA
51552,Hispanic,NA
51552,Hispanic,NA
51553,Black,NS
51553,Black,NS
51553,Black,NS
51553,Black,NS
51553,Black,NS
51553,Black,NS
51555,Hispanic,UN
51555,Hispanic,UN
51555,Hispanic,UN
51555,Hispanic,UN
51556,Black,""
51559,White,""
51559,White,""
51559,White,""
51559,White,""
51559,White,""
