72817,Black,73
72818,Black,73
72819,Black,77
72820,Black,277
72821,Black,204
72824,Hispanic,1714
72827,White,1398
72831,Black,75
72832,Black,71
72833,Black,75
72834,White,638
72835,Black,1096
72837,Black,70
72838,Black,73
72839,Black,101
72840,Black,49
72842,White,66
72843,Asian/Pacific Islander,100
72844,Black,116
72845,Black,46
72847,Black,107
72849,Hispanic,1107
72850,Hispanic,408
72854,Black,219
72857,Black,78
72859,Black,236
72860,Black,77
72862,Black,141
72863,Black,56
72866,Hispanic,671
72867,White,91
72868,Black,373
72870,Hispanic,200
72871,Black,112
72872,White,179
72876,Black,1052
72877,Black,244
72881,Black,122
72883,Black,448
72884,Hispanic,372
72886,Black,62
72887,White,225
72888,Black,244
72889,Black,174
72890,Black,57
72891,Black,348
72895,White,279
72897,Black,81
72898,Black,242
72899,Black,87
72901,Hispanic,133
72902,Black,79
72903,Black,238
72904,Hispanic,115
72905,Hispanic,2493
72906,Black,118
72907,Black,658
72908,White,167
72909,Asian/Pacific Islander,199
72910,Black,154
72911,Black,126
72912,Black,31
72913,Black,125
72917,Black,167
72918,Black,348
72919,White,220
72920,Black,146
72921,Black,338
72922,Black,23
72923,Black,65
72925,Black,65
72926,Hispanic,343
72927,Black,144
72930,Black,314
72931,White,698
72932,Black,94
72933,Hispanic,312
72934,Hispanic,255
72935,Hispanic,358
72937,White,218
72938,Black,1184
72939,Black,55
72940,Black,337
72942,Hispanic,33
72944,White,696
72949,Black,235
72950,Hispanic,149
72951,Hispanic,325
72952,Hispanic,325
72953,Black,554
72956,Black,303
72957,Black,210
72958,Black,41
72959,Black,1729
72961,Hispanic,213
72962,White,408
72963,Black,81
72964,Black,88
72965,Black,1868
72966,Black,235
72967,Hispanic,375
72968,Black,209
72969,Black,31
72970,Black,160
72971,Black,102
72975,Black,227
72977,White,48
72978,Hispanic,1919
72978,White,1919
72980,Black,391
72981,Black,142
72982,White,175
72983,White,
72984,Black,50
72985,Hispanic,49
72987,Black,691
72988,Black,42
72989,Black,41
72993,Black,1656
72993,Hispanic,1656
72994,Black,323
72995,Black,345
72996,Black,87
72997,Black,36
72999,Hispanic,213
73000,Black,134
73001,Black,44
73002,Black,150
73003,Black,91
73004,White,38
73008,Black,50
73009,Black,71
73010,Black,89
73011,Black,18
73012,White,74
73013,Black,35
73014,Black,293
73015,Black,126
73016,Black,356
73017,Black,158
73019,Black,156
73020,Black,81
73021,Black,30
73023,White,66
73024,Black,143
73026,Black,29
73027,Black,848
73028,White,113
73030,Black,202
73031,Black,289
73032,Black,55
73033,Black,55
73034,Black,77
73035,Black,140
73036,White,92
73037,Black,28
73038,Black,34
73039,Hispanic,475
73042,Black,108
73044,Black,134
73047,Black,66
73048,Black,66
73049,White,128
73053,Black,96
73054,Black,105
73055,Black,294
73056,Black,320
73057,Asian/Pacific Islander,202
73058,White,199
73059,White,199
73060,Black,120
73062,Black,579
73063,Black,285
73064,Black,124
73065,White,46
73067,White,285
73068,White,152
73069,Black,91
73070,Black,138
73072,Hispanic,728
73074,Black,152
73075,Black,79
73077,Black,90
73078,Black,105
73079,Black,43
73081,Black,147
73082,Black,533
73083,Black,800
73084,Black,885
73085,Hispanic,104
73086,Hispanic,333
73091,Black,127
73092,Black,601
73094,White,101
73095,Black,130
73096,Black,263
73097,White,154
73098,White,286
73099,White,119
73100,Hispanic,132
73101,White,162
73102,Black,65
73105,Hispanic,394
73106,Black,537
73107,Black,81
73108,Black,277
73109,Black,235
73110,Hispanic,106
73111,Hispanic,625
73112,Black,45
73115,Hispanic,1030
73116,Black,116
73117,Black,95
73118,Black,227
73123,Hispanic,63
73124,Black,84
73125,Black,79
73126,Black,258
73127,Black,213
73129,Hispanic,1041
73130,Hispanic,1371
73131,White,256
73132,Black,22
73133,Black,208
73136,Black,85
73137,Black,137
73139,Black,147
73140,Black,105
73142,Black,28
73143,Black,297
73144,Black,84
73145,Hispanic,194
73146,Black,78
73148,Black,64
73151,White,2542
73153,Black,808
73154,Black,255
73155,Black,51
73156,Black,176
73157,Black,35
73159,Hispanic,551
73160,Asian/Pacific Islander,1775
73163,Black,177
73164,White,183
73167,Black,159
73168,Hispanic,317
73169,Hispanic,37
73170,Black,282
73171,Black,80
73173,Black,235
73174,Black,33
73175,Black,51
73177,Black,142
73178,Black,48
73179,Black,32
73180,Black,64
73181,White,174
73184,Black,150
73185,Black,1017
73187,Black,61
73189,White,138
73190,Black,58
73191,White,862
73193,Black,288
73194,White,118
73195,Black,161
73196,Black,511
73197,White,137
73198,Black,71
73199,Black,192
73200,Black,20
73201,White,548
73203,Hispanic,399
73204,Hispanic,26
73205,Black,30
73206,Black,23
73207,Black,19
73208,Black,116
73209,Black,186
73211,Black,17
73212,Hispanic,182
73213,Black,34
73214,Black,190
73215,Black,96
73216,Black,76
73217,Black,51
73218,Black,94
73219,Black,96
73220,Hispanic,49
73223,Black,116
73224,Hispanic,299
73225,Black,87
73226,Asian/Pacific Islander,72
73227,Black,304
73228,Black,293
73229,Black,266
73230,Black,68
73231,Black,72
73234,White,51
73236,Black,47
73239,Black,463
73240,White,177
73242,Black,85
73243,Black,59
73244,Black,102
73245,Black,321
73246,Black,302
73247,Black,149
73248,Hispanic,51
73249,Hispanic,26
73250,Hispanic,49
73251,Black,106
73252,Black,426
73253,Black,1592
73256,Black,410
73257,Black,140
73259,Black,144
73260,Black,125
73261,Black,44
73262,Black,260
73263,Black,160
73264,Black,120
73265,Black,71
73266,Black,347
73267,Asian/Pacific Islander,24
73268,Black,88
73269,Black,84
73270,Black,279
73271,White,61
73272,White,1521
73273,White,804
73275,White,61
73276,Black,100
73277,Hispanic,187
73278,White,187
73280,Hispanic,40
73281,Black,70
73282,Black,237
73286,Hispanic,503
73288,Black,181
73290,White,664
73292,Black,28
73293,Black,81
73294,Hispanic,405
73295,Black,154
73297,Black,104
73298,White,70
73299,Black,273
73300,White,119
73302,Black,198
73303,White,971
73304,Black,99
73306,White,237
73307,Black,170
73308,Black,104
73310,Black,52
73312,Black,136
73314,Black,93
73317,Black,194
73318,Black,50
73319,Black,153
73320,Black,41
73321,Black,60
73322,Black,84
73323,Black,42
73324,Asian/Pacific Islander,126
73328,Black,122
73331,Hispanic,146
73333,Black,224
73335,Black,253
73338,Black,31
73341,Black,48
73342,Black,180
73343,Black,195
73345,Hispanic,39
73349,Hispanic,112
73353,Black,
73356,Black,467
73360,Black,48
73361,Hispanic,206
73368,White,
73379,Hispanic,2750
73379,White,2750
73381,Black,110
73382,Black,97
73383,Black,109
73384,Black,130
73385,Black,397
73386,White,1954
73388,Black,930
73390,Black,293
73391,Black,119
73392,White,130
73394,White,271
73395,Black,413
73396,Black,244
73403,Black,244
73408,Black,433
73409,White,892
73410,Black,298
73420,Black,156
73421,Black,262
73422,White,1100
73423,Black,168
73425,Black,262
73429,Black,77
73430,Black,155
73435,Black,49
73437,Black,345
73441,Black,707
73442,Black,227
73444,Black,848
73445,Black,115
73446,Black,114
73447,Black,871
73449,Hispanic,420
73450,Black,195
73455,White,231
73459,Hispanic,51
73460,Black,650
73463,Black,1000
73465,Black,1113
73468,Black,2232
73471,Hispanic,75
73473,Black,165
73477,Black,1015
73478,Black,942
73479,Hispanic,112
73480,Black,106
73481,Black,103
73484,Black,102
73488,Black,164
73490,Black,201
73491,Black,553
73496,Black,192
73497,Black,73
73498,Black,392
73500,Black,1007
73501,Black,100
73503,Black,227
73504,Black,104
73505,Black,200
73506,Black,104
73508,White,107
73509,Black,72
73512,White,222
73514,Hispanic,200
73515,Hispanic,271
73517,Black,1943
73519,Black,199
73520,Black,100
73521,Hispanic,149
73522,Black,542
73524,Black,199
73525,White,143
73526,Black,282
73527,White,255
73528,Black,148
73531,Black,72
73534,Black,140
73535,Black,1254
73536,Black,108
73537,Hispanic,175
73538,Black,122
73539,Black,197
73540,Hispanic,107
73541,Black,104
73544,Black,647
73545,Black,188
73548,Black,1127
73549,Black,178
73550,Black,265
73551,Hispanic,62
73553,Hispanic,174
73554,Hispanic,108
73555,Black,100
73560,Black,120
73561,Black,154
73563,Black,120
73564,Black,154
73566,Black,120
73567,Black,289
73569,Black,154
73570,Black,677
73571,Black,107
73573,Black,106
73575,Black,138
73576,Black,138
73577,White,1415
73578,Black,116
73580,Black,196
73582,White,96
73587,Black,119
73588,Black,105
73590,Black,152
73591,Black,98
73593,White,118
73597,Black,277
73598,Hispanic,117
73599,Black,207
73600,Black,143
73602,Black,62
73603,Black,250
73604,Black,1383
73606,Hispanic,985
73607,Black,369
73609,Black,64
73611,Black,182
73612,White,91
73614,Black,142
73615,Black,262
73616,Black,297
73617,Black,172
73618,Black,115
73621,White,94
73623,Hispanic,181
73624,White,181
73630,Black,101
73631,Black,94
73633,Black,38
73637,Black,814
73638,Black,624
73641,Black,97
73642,Black,213
73644,Black,222
73645,Black,273
73647,Black,113
73648,Black,180
73649,Black,113
73650,White,100
73653,Black,357
73653,White,357
73654,White,2128
73655,Hispanic,89
73660,Black,148
73663,White,100
73665,Black,166
73666,Black,382
73667,Black,89
73668,White,92
73669,Hispanic,229
73672,White,179
73674,Black,60
73675,Black,81
73676,Black,74
73678,Black,245
73679,Black,189
73680,Black,151
73684,Black,540
73685,Black,73
73686,Hispanic,150
73690,Black,220
73691,Black,137
73692,White,900
73694,Hispanic,98
73697,White,445
73698,Black,137
73700,Black,186
73701,Black,132
73705,White,222
73706,Black,55
73707,White,128
73708,Black,187
73709,Black,97
73710,Black,478
73711,Black,110
73712,Black,128
73713,White,186
73714,Black,110
73717,White,236
73719,Black,362
73721,Black,109
73723,Black,58
73724,Black,185
73725,Black,1521
73726,Hispanic,680
73729,Black,736
73730,White,126
73731,Black,442
73734,Black,85
73735,Hispanic,93
73737,Black,217
73743,Hispanic,372
73744,Black,67
73745,Black,135
73747,Hispanic,56
73748,Black,95
73749,Hispanic,419
73754,Hispanic,210
73755,Black,146
73756,Black,1378
73757,Black,910
73759,Black,370
73760,Black,107
73762,Asian/Pacific Islander,205
73763,Black,979
73764,White,173
73766,Black,255
73767,Black,75
73769,Hispanic,93
73770,Black,481
73772,Black,373
73774,Black,275
73775,Black,55
73776,Black,93
73778,White,496
73779,Black,209
73780,Black,472
73782,Black,449
73787,Black,180
73789,Black,131
73790,Black,54
73792,Hispanic,145
73796,White,1354
73797,Black,739
73798,Black,143
73799,Hispanic,139
73800,Black,63
73802,Black,188
73803,Black,129
73804,Black,977
73806,Black,130
73807,Black,1810
73808,Black,171
73809,Hispanic,90
73810,White,97
73811,Hispanic,251
73812,Black,438
73815,Black,353
73816,Hispanic,65
73818,Black,121
73820,Black,177
73821,Black,298
73826,Black,1504
73827,Black,88
73829,Black,170
73833,Black,102
73835,White,354
73836,Black,730
73837,Black,74
73838,Black,354
73839,Black,102
73841,Black,1580
73842,Black,284
73843,Black,673
73844,Black,493
73846,Black,413
73847,White,737
73849,Black,260
73851,Black,875
73853,White,248
73854,Black,352
73856,Black,757
73857,Black,345
73858,Black,331
73859,Black,444
73861,Black,966
73864,Hispanic,87
73864,White,87
73865,White,353
73866,White,118
73869,Hispanic,69
73870,Hispanic,86
73876,Black,1548
73877,Black,138
73879,Black,124
73880,Black,293
73881,Asian/Pacific Islander,335
73883,Black,92
73884,Black,807
73886,Black,260
73887,Black,783
73889,Black,246
73890,Black,321
73893,Hispanic,196
73894,Black,586
73895,White,91
73899,Hispanic,280
73900,Black,137
73901,Black,259
73903,Black,137
73905,Black,554
73906,White,165
73910,White,356
73912,Black,350
73913,Black,349
73916,Black,1018
73917,Black,292
73918,Black,46
73923,White,279
73924,White,307
73925,White,334
73926,Black,244
73927,Black,42
73928,Black,362
73930,Black,194
73932,Black,63
73933,Hispanic,361
73934,White,131
73936,Black,67
73938,Black,653
73939,Black,134
73940,Black,121
73941,Black,401
73944,Black,345
73946,Hispanic,347
73947,Black,94
73949,Black,239
73951,White,393
73953,Black,347
73958,Black,203
73959,Black,387
73959,White,387
73960,Black,94
73962,Black,87
73963,Black,94
73964,Black,382
73966,White,243
73968,Hispanic,808
73970,Black,254
73973,Black,170
73974,Black,119
73975,Black,793
73976,Black,918
73977,Asian/Pacific Islander,170
73980,Black,343
73981,White,405
73982,Black,111
73984,Black,119
73986,Black,427
73988,Black,119
73990,Black,496
73997,Hispanic,357
73998,Black,110
73999,Black,117
74001,White,92
74002,White,201
74003,White,146
74008,Black,387
74009,Black,211
74011,White,241
74014,White,127
74015,Black,36
74016,Hispanic,50
74019,Hispanic,168
74022,Black,126
74023,Hispanic,77
74024,Black,804
74026,Black,90
74027,Black,382
74028,Black,115
74031,Hispanic,199
74036,White,116
74039,Black,202
74040,Black,108
74041,Black,62
74043,White,237
74044,Black,282
74045,Black,485
74046,White,156
74050,Black,817
74051,Black,128
74052,Black,115
74053,Black,885
74056,Black,76
74058,Black,380
74059,Hispanic,164
74061,Black,106
74065,White,87
74068,Black,56
74069,Black,84
74070,Black,396
74072,Hispanic,50
74074,Black,185
74075,Black,427
74076,Black,514
74079,Black,144
74082,Black,74
74083,Hispanic,340
74085,Black,164
74087,Black,83
74089,Black,35
74092,Black,1478
74093,Black,71
74096,Black,153
74098,Black,1536
74100,Hispanic,391
74101,White,104
74102,Black,162
74104,Black,113
74105,Black,113
74106,Black,419
74107,Black,169
74109,Black,1323
74112,White,2024
74114,Black,124
74115,White,643
74116,Black,72
74117,Black,72
74119,Black,103
74121,Black,232
74122,Black,161
74124,Black,356
74127,Black,344
74128,Black,110
74129,Black,425
74131,Black,82
74135,Black,103
74136,White,456
74139,White,71
74143,Black,914
74144,Black,480
74147,White,196
74151,Hispanic,260
74153,Black,250
74156,Black,81
74158,Black,109
74161,Black,102
74162,White,102
74163,Black,365
74164,White,161
74166,White,333
74168,Black,327
74169,Black,122
74170,Black,70
74172,Black,80
74174,White,220
74175,Black,108
74176,Hispanic,68
74180,Black,427
74184,Black,868
74186,Black,70
74189,White,109
74190,Black,347
74191,Black,82
74192,Black,159
74193,Hispanic,82
74195,Black,41
74196,Black,123
74197,Black,199
74198,Black,69
74199,Asian/Pacific Islander,955
74200,Black,116
74201,White,109
74202,Black,369
74205,Hispanic,184
74206,Black,120
74207,Hispanic,148
74208,White,148
74209,White,120
74210,Hispanic,108
74213,Black,99
74214,Hispanic,120
74215,White,179
74216,Black,121
74217,Black,121
74218,Black,50
74221,White,180
74222,Black,121
74224,Black,247
74225,Hispanic,114
74226,White,147
74227,Hispanic,114
74228,Black,120
74230,Black,154
74234,White,43
74236,Black,156
74237,Black,80
74239,White,855
74242,White,316
74243,Black,764
74244,Black,146
74246,Black,113
74248,Black,227
74252,Black,64
74253,Black,105
74254,Hispanic,310
74254,White,310
74255,Black,97
74256,White,136
74257,Hispanic,196
74260,Black,191
74262,Black,177
74264,Black,156
74265,Hispanic,426
74266,Black,216
74271,Black,162
74272,Black,63
74273,Black,446
74274,Black,112
74276,Black,78
74278,White,103
74279,White,63
74280,White,145
74288,Black,1349
74289,Asian/Pacific Islander,112
74289,White,112
74290,Black,112
74292,Black,1733
74295,White,194
74297,Black,113
74299,Black,314
74302,White,376
74304,Black,162
74307,Black,117
74309,Black,162
74313,Black,151
74314,Black,64
74320,Black,451
74322,Black,873
74325,Black,1669
74326,Black,236
74328,Hispanic,329
74329,Black,179
74331,Black,133
74332,Black,221
74333,Black,224
74334,Black,116
74335,Hispanic,329
74336,Black,152
74337,Black,94
74342,Black,349
74344,Black,110
74346,Black,313
74347,Black,774
74348,Black,415
74350,White,75
74351,Hispanic,97
74352,Black,878
74353,Black,235
74354,Black,1487
74357,Black,409
74358,Black,277
74359,Black,222
74362,Black,132
74364,White,33
74365,Black,901
74368,White,310
74370,Black,131
74373,Black,344
74374,White,1197
74376,Black,107
74378,White,171
74379,Black,599
74382,Black,206
74384,Black,870
74385,White,150
74386,Black,107
74389,White,440
74390,Black,174
74391,White,189
74392,Native American/Alaskan Native,59
74393,Black,709
74394,Black,97
74395,Black,106
74397,Black,169
74400,White,527
74401,Black,325
74403,White,709
74404,White,220
74405,Black,699
74406,Black,157
74409,Black,1930
74416,Black,1141
74417,Black,154
74419,Black,330
74421,White,92
74426,Black,183
74433,Black,187
74435,Hispanic,182
74436,White,137
74437,Black,124
74438,Black,307
74440,Black,169
74442,White,91
74443,Black,322
74446,Black,1254
74447,Black,92
74449,White,448
74451,Black,155
74452,Black,146
74453,Hispanic,335
74459,Black,103
74463,Black,94
74464,Hispanic,566
74466,White,103
74468,Black,94
74469,Black,626
74470,Hispanic,1671
74471,Black,56
74473,Black,218
74476,White,229
74479,Black,340
74480,White,145
74484,Black,957
74486,Hispanic,215
74488,Black,495
74492,Black,143
74494,White,1038
74496,White,234
74497,Black,227
74498,Black,214
74504,Black,53
74506,Black,693
74508,Black,215
74509,Black,106
74509,Hispanic,106
74510,Black,183
74515,White,319
74516,Black,352
74518,Black,143
74519,White,165
74521,Black,42
74522,Black,150
74523,Black,302
74526,Hispanic,225
74527,Black,90
74528,White,214
74531,Black,202
74532,White,232
74533,Black,531
74533,White,531
74534,Black,1324
74535,Black,59
74539,Black,147
74545,Black,176
74546,Black,316
74553,Black,197
74556,Black,147
74557,White,212
74560,White,140
74562,Black,245
74563,Black,180
74564,White,356
74565,Black,89
74566,Black,161
74568,Asian/Pacific Islander,139
74569,Black,778
74571,Black,180
74572,Black,97
74573,Black,315
74574,Black,223
74577,Black,300
74578,White,641
74581,Hispanic,84
74582,Hispanic,229
74584,Black,298
74585,Black,96
74586,Black,315
74586,White,315
74591,Black,49
74593,Black,349
74595,White,902
74596,Black,47
74597,Hispanic,747
74598,Asian/Pacific Islander,430
74599,White,313
74600,Black,83
74601,Hispanic,314
74602,Black,163
74603,Black,331
74605,White,916
74606,Black,138
74608,White,178
74612,Black,439
74614,Black,366
74617,Hispanic,751
74622,Hispanic,1046
74624,Black,94
74625,White,37
74627,Black,159
74632,White,53
74633,Black,135
74634,White,359
74635,Black,329
74636,Black,416
74637,Black,1001
74638,Black,99
74639,Black,44
74640,Black,135
74643,Black,199
74644,Hispanic,206
74645,Hispanic,77
74649,Black,126
74650,Black,207
74654,Black,1833
74655,Black,206
74659,Black,157
74661,Black,294
74662,Black,758
74664,Black,58
74665,Black,45
74666,Black,218
74667,Black,748
74668,Hispanic,176
74673,Black,155
74674,Black,217
74675,White,187
74676,Black,42
74677,Black,140
74678,White,309
74679,Black,294
74681,Black,233
74682,Black,83
74685,Black,205
74688,Black,83
74690,Black,124
74691,Black,142
74693,Hispanic,224
74694,Black,228
74695,Black,1162
74697,Black,309
74698,Black,132
74702,Black,201
74703,Black,154
74704,Black,154
74705,White,81
74706,Black,343
74710,Black,468
74711,Black,200
74712,Black,153
74713,Black,122
74714,Black,203
74715,Black,314
74720,Black,350
74722,Black,122
74723,Black,977
74724,Black,121
74726,White,121
74728,Black,307
74729,Black,75
74731,Black,166
74732,Black,219
74733,Black,29
74738,Black,47
74739,Hispanic,267
74740,Black,1109
74742,Black,78
74743,Black,217
74744,White,129
74746,Black,70
74748,Black,217
74749,White,189
74751,Hispanic,385
74753,Black,364
74754,Black,212
74756,Black,245
74757,Black,344
74758,Black,823
74759,White,319
74763,Black,878
74764,White,58
74765,Black,119
74767,Asian/Pacific Islander,168
74769,Hispanic,196
74770,Black,310
74771,Black,891
74772,Black,37
74773,Black,736
74774,Black,304
74775,White,63
74776,Black,135
74777,Black,63
74779,White,567
74781,Hispanic,33
74782,Black,1127
74783,Hispanic,315
74784,Black,703
74785,Black,244
74787,Black,118
74788,White,150
74789,White,76
74791,Black,125
74792,Black,117
74793,Black,197
74794,Black,134
74795,Black,1175
74798,Hispanic,89
74801,Hispanic,845
74802,White,309
74809,Black,148
74810,Black,50
74811,Black,210
74812,Hispanic,309
74813,Black,427
74814,White,198
74817,Black,75
74821,Black,116
74822,Hispanic,116
74823,White,125
74826,White,286
74832,Black,139
74836,White,148
74837,Black,
74838,Hispanic,132
74839,Black,194
74840,Black,1879
74840,White,1879
74841,Black,195
74842,Black,146
74843,Black,165
74846,Black,196
74848,Black,285
74850,Black,131
74851,Black,230
74853,Black,196
74855,Black,197
74856,Hispanic,888
74857,Black,165
74859,Black,230
74862,Black,195
74863,Black,41
74864,Black,2210
74865,Black,195
74866,Black,196
74867,Black,149
74868,Black,744
74869,Black,930
74871,Black,124
74873,White,114
74874,Black,410
74875,Black,164
74876,Hispanic,460
74878,Hispanic,298
74879,Black,821
74880,Black,113
74881,Black,82
74883,Black,277
74884,Black,155
74888,Black,144
74890,Hispanic,112
74891,Black,135
74892,Hispanic,135
74894,Hispanic,183
74898,Black,918
74902,White,85
74904,Black,194
74905,Black,209
74906,Black,120
74910,Black,111
74912,Black,1647
74916,Black,296
74923,Black,338
74927,Black,189
74930,Black,192
74935,Black,160
74936,White,910
74941,Hispanic,118
74943,Hispanic,202
74944,Black,36
74945,Black,474
74947,Black,68
74948,Black,189
74950,Black,182
74951,Black,273
74952,White,329
74953,Hispanic,36
74956,Black,151
74957,Black,309
74958,White,140
74960,Hispanic,160
74965,Hispanic,206
74967,Hispanic,258
74969,White,34
74970,White,66
74972,Black,188
74973,Black,108
74974,Black,380
74975,Black,138
74976,Black,293
74978,Black,177
74979,Black,114
74981,Black,187
74982,White,926
74983,Black,1633
74984,Black,143
74988,Black,130
74989,Hispanic,177
74991,White,814
74993,Black,148
74995,White,151
74996,Black,157
74998,Black,112
74999,Black,959
75000,White,115
75001,Black,203
75003,Black,121
75005,White,325
75007,Black,326
75008,Black,136
75009,White,185
75010,Black,466
75011,Black,38
75012,White,290
75013,Black,309
75014,Black,382
75015,White,105
75017,Black,136
75018,Black,77
75019,Hispanic,147
75021,Black,395
75022,Black,722
75023,White,219
75025,White,202
75026,Black,290
75028,Black,135
75033,White,323
75034,Hispanic,164
75035,Hispanic,197
75037,Black,127
75039,White,288
75043,Black,62
75044,Black,981
75046,Black,201
75049,White,201
75051,Black,102
75052,Hispanic,112
75054,Black,288
75055,Black,144
75057,Black,118
75062,Black,242
75063,Black,154
75064,Black,200
75066,Black,182
75068,Black,288
75069,Hispanic,144
75071,Hispanic,1396
75073,Hispanic,194
75075,Black,1342
75076,White,181
75079,Black,920
75080,Black,182
75082,Black,154
75085,Black,140
75086,Black,154
75091,Black,183
75095,Black,907
75097,Black,287
75098,Hispanic,199
75100,Black,485
75101,White,719
75103,Black,107
75105,Black,58
75106,Black,72
75108,Black,182
75110,Black,485
75111,Black,181
75113,Hispanic,285
75116,Black,122
75117,White,135
75120,Hispanic,163
75122,Black,357
75123,Black,1757
75123,White,1757
75124,Hispanic,917
75125,Black,1417
75127,Black,224
75128,White,133
75129,Black,164
75131,Black,151
75132,Black,590
75133,Black,130
75137,Black,658
75140,Black,205
75142,Black,192
75144,Black,177
75148,Black,55
75149,Black,179
75151,Black,1106
75153,Black,52
75154,Black,176
75156,Black,189
75157,Black,281
75158,Black,397
75159,Black,69
75161,Black,132
75162,White,540
75164,Black,513
75166,White,854
75167,Black,168
75168,Black,176
75169,Black,148
75170,Hispanic,578
75171,White,949
75172,Black,250
75173,White,148
75174,Black,
75177,Black,175
75178,Black,281
75179,Black,188
75181,White,131
75183,Black,193
75185,White,138
75186,Black,49
75186,Hispanic,49
75188,Black,1264
75191,White,110
75192,Black,203
75195,Black,192
75196,White,440
75197,Black,125
75198,Hispanic,297
75201,Black,366
75202,Black,592
75203,Black,948
75204,Hispanic,2287
75207,Hispanic,279
75208,Hispanic,278
75210,White,
75213,Black,337
75214,Black,247
75215,Black,92
75216,Black,155
75218,White,330
75221,Black,172
75222,Black,133
75225,White,976
75226,Black,275
75227,Black,246
75228,Black,183
75229,Black,91
75230,White,246
75231,Hispanic,123
75233,Black,392
75234,White,122
75235,Black,64
75236,Black,1135
75239,Black,133
75240,Black,283
75243,Black,294
75244,Hispanic,171
75245,Black,878
75246,Black,561
75248,Black,436
75250,Black,1226
75252,Black,841
75253,Black,195
75254,White,205
75258,Black,275
75262,Black,112
75263,Black,477
75264,White,244
75267,Black,184
75268,Black,355
75272,Black,47
75274,Black,258
75276,Black,99
75280,Black,274
75281,Black,2145
75282,Hispanic,1693
75283,Black,186
75288,Hispanic,361
75288,White,361
75297,White,173
75298,Black,140
75299,Black,170
75303,Hispanic,838
75304,Black,167
75306,White,56
75308,Black,279
75309,Black,315
75312,Black,279
75315,Black,
75318,Black,165
75319,Black,195
75321,Black,1621
75323,Hispanic,272
75323,White,272
75324,Black,109
75328,Black,157
75329,Black,125
75330,Black,183
75331,Black,277
75332,Hispanic,101
75333,Black,57
75335,Black,166
75338,Hispanic,397
75339,Hispanic,1629
75340,Black,192
75343,Black,486
75344,White,340
75347,Black,107
75348,White,115
75349,Black,166
75350,Black,150
75351,White,164
75352,Black,1144
75355,White,239
75356,Hispanic,281
75357,White,836
75358,Black,1772
75359,Black,269
75364,Black,2176
75366,Black,181
75368,Black,283
75370,Black,118
75371,Black,93
75374,Black,165
75375,Black,275
75377,Black,161
75378,Black,161
75382,Hispanic,177
75384,Black,268
75385,Black,383
75386,Black,1370
75387,Black,164
75388,Black,180
75389,Black,197
75392,Black,789
75393,Black,253
75394,Black,208
75395,Black,415
75399,Black,123
75400,Black,112
75401,Black,81
75402,White,466
75403,White,161
75406,Black,179
75408,Black,672
75409,Black,179
75411,Black,370
75412,Black,166
75413,Black,176
75415,Black,97
75418,White,190
75420,White,162
75422,Black,306
75424,White,162
75425,Black,160
75427,Black,207
75428,Black,180
75429,Black,788
75431,Black,178
75432,Black,672
75435,Black,161
75438,Black,832
75439,Black,49
75440,Black,175
75442,Black,195
75448,Black,1119
75449,Black,207
75451,Black,177
75452,Black,1236
75453,White,304
75455,Hispanic,264
75456,Black,515
75457,White,220
75458,Hispanic,173
75458,White,173
75459,Black,193
75461,White,187
75462,Hispanic,508
75464,White,233
75465,Black,131
75466,Hispanic,260
75468,Black,93
75469,White,119
75470,Black,175
75471,Black,192
75472,Black,668
75473,Black,262
75474,Black,157
75477,Hispanic,2684
75478,White,159
75479,Black,78
75481,Black,1841
75482,Black,233
75484,Hispanic,882
75485,Black,154
75487,Black,158
75488,Black,154
75489,Asian/Pacific Islander,156
75490,Black,804
75491,Hispanic,465
75492,Black,709
75493,Black,154
75494,White,174
75495,White,91
75499,Black,882
75500,Black,1522
75501,Black,157
75502,White,158
75506,Black,158
75507,Hispanic,44
75509,Black,191
75513,Black,154
75514,Black,85
75516,Black,138
75517,Black,267
75519,Asian/Pacific Islander,152
75519,Black,152
75527,Black,44
75528,Black,141
75533,White,156
75535,Black,117
75536,White,141
75537,Black,140
75539,Black,97
75541,White,280
75542,White,97
75543,Black,151
75544,Black,151
75545,Black,156
75547,White,116
75549,Black,361
75550,Hispanic,735
75551,Black,90
75552,Black,488
75557,Black,43
75560,Black,266
75561,Black,257
75562,Black,238
75563,Black,201
75565,White,516
75567,Black,1599
75568,Black,155
75569,Black,913
75570,Black,879
75573,Black,433
75574,White,31
75575,Black,928
75579,Black,1865
75586,White,138
75596,White,150
75598,Hispanic,136
75603,Black,263
75604,White,198
75605,Black,152
75607,Black,275
75608,Black,254
75610,Black,560
75612,Black,198
75614,Black,39
75616,Black,560
75618,White,86
75620,Black,561
75622,Black,151
75624,Hispanic,273
75625,Black,168
75627,Black,101
75628,White,168
75630,Black,1009
75631,Hispanic,139
75632,Black,660
75634,Black,167
75637,Black,223
75638,White,150
75642,Asian/Pacific Islander,85
75643,Black,791
75644,Hispanic,151
75646,Black,338
75649,White,255
75650,White,147
75652,Black,167
75656,Black,266
75660,Black,301
75662,Black,341
75664,Black,37
75665,White,1268
75666,Black,84
75667,Black,288
75668,Black,149
75672,Hispanic,110
75674,Black,138
75679,Black,378
75680,Black,165
75681,Black,873
75682,Black,1113
75683,Hispanic,68
75684,Black,253
75691,Black,98
75693,White,419
75695,Black,102
75696,Black,146
75697,White,264
75701,Black,610
