allegation_id_x,investigator_race,victim_race,keywords_freq,punishment_severity
56878,White,Black,0.5115007541478129,1
56878,White,Black,0.5115007541478129,1
56878,Black,Black,0.5115007541478129,-1
56878,Black,Black,0.5115007541478129,-1
56878,Black,Black,0.5115007541478129,-1
56878,Black,Black,0.5115007541478129,1
56878,Black,Black,0.5115007541478129,1
56878,Black,Black,0.5115007541478129,1
56878,Hispanic,Black,0.5115007541478129,-1
56878,Hispanic,Black,0.5115007541478129,-1
56878,Hispanic,Black,0.5115007541478129,-1
56878,Hispanic,Black,0.5115007541478129,1
56878,Hispanic,Black,0.5115007541478129,1
56878,Hispanic,Black,0.5115007541478129,1
56878,White,Black,0.5115007541478129,-1
56878,White,Black,0.5115007541478129,-1
56878,White,Black,0.5115007541478129,-1
56878,White,Black,0.5115007541478129,1
56878,White,Black,0.5115007541478129,1
56878,White,Black,0.5115007541478129,1
56960,lost,Black,0.726576139670223,0
56960,lost,Black,0.726576139670223,0
56960,lost,Black,0.726576139670223,0
56960,lost,Black,0.726576139670223,0
56971,lost,Black,0.09232769830949285,0
56971,lost,Black,0.09232769830949285,0
56971,lost,Black,0.09232769830949285,0
56971,lost,Black,0.09232769830949285,0
57070,White,White,0.7453416149068323,0
57070,White,White,0.7453416149068323,0
57070,White,White,0.7453416149068323,0
57070,White,White,0.7453416149068323,0
57070,White,White,0.7453416149068323,0
57070,White,White,0.7453416149068323,0
57070,White,White,0.7453416149068323,0
57070,White,White,0.7453416149068323,0
57128,White,Black,0.38328236493374107,0
57128,White,Black,0.38328236493374107,0
57128,Black,Black,0.38328236493374107,0
57128,Black,Black,0.38328236493374107,0
57128,Black,Black,0.38328236493374107,0
57128,Black,Black,0.38328236493374107,0
57128,Black,Black,0.38328236493374107,0
57128,Black,Black,0.38328236493374107,0
57282,Hispanic,Hispanic,0.4199424736337488,0
57282,Hispanic,Hispanic,0.4199424736337488,0
57282,Hispanic,Hispanic,0.4199424736337488,0
57282,Hispanic,Hispanic,0.4199424736337488,0
57282,Black,Hispanic,0.4199424736337488,0
57282,Black,Hispanic,0.4199424736337488,0
57282,Black,Hispanic,0.4199424736337488,0
57282,Black,Hispanic,0.4199424736337488,0
57282,Black,Hispanic,0.4199424736337488,0
57282,Black,Hispanic,0.4199424736337488,0
57282,Black,Hispanic,0.4199424736337488,0
57282,Black,Hispanic,0.4199424736337488,0
57282,White,Hispanic,0.4199424736337488,0
57282,White,Hispanic,0.4199424736337488,0
57282,White,Hispanic,0.4199424736337488,0
57282,White,Hispanic,0.4199424736337488,0
57641,Black,Black,0.5648779102782511,0
57641,Black,Black,0.5648779102782511,0
57641,Black,Black,0.5648779102782511,0
57641,Black,Black,0.5648779102782511,0
57641,Hispanic,Black,0.5648779102782511,0
57641,Hispanic,Black,0.5648779102782511,0
57641,Hispanic,Black,0.5648779102782511,0
57641,Hispanic,Black,0.5648779102782511,0
57641,White,Black,0.5648779102782511,0
57641,White,Black,0.5648779102782511,0
57884,lost,Black,0.45850914205344584,0
57884,lost,Black,0.45850914205344584,0
57889,lost,Black,0.10238645111624327,0
57889,lost,Black,0.10238645111624327,0
57936,Black,Black,0.40863840719332045,0
57936,Black,Black,0.40863840719332045,0
57936,White,Black,0.40863840719332045,0
57936,White,Black,0.40863840719332045,0
58114,Hispanic,White,0.2840092699884125,30
58114,Hispanic,White,0.2840092699884125,30
58114,Black,White,0.2840092699884125,30
58114,Black,White,0.2840092699884125,30
58114,White,White,0.2840092699884125,30
58114,White,White,0.2840092699884125,30
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,3
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,1
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,25
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,45
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,5
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,Black,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,3
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,1
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,25
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,45
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,5
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58168,White,White,0.16606498194945848,30
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,25
58317,Hispanic,Black,0.15974625144175317,25
58317,Hispanic,Black,0.15974625144175317,20
58317,Hispanic,Black,0.15974625144175317,20
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,3
58317,Hispanic,Black,0.15974625144175317,3
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,25
58317,Hispanic,Black,0.15974625144175317,25
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,Hispanic,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,25
58317,White,Black,0.15974625144175317,25
58317,White,Black,0.15974625144175317,20
58317,White,Black,0.15974625144175317,20
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,3
58317,White,Black,0.15974625144175317,3
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,25
58317,White,Black,0.15974625144175317,25
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,25
58317,White,Black,0.15974625144175317,25
58317,White,Black,0.15974625144175317,20
58317,White,Black,0.15974625144175317,20
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,3
58317,White,Black,0.15974625144175317,3
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,25
58317,White,Black,0.15974625144175317,25
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58317,White,Black,0.15974625144175317,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58514,lost,Black,0.7302521008403361,0
58525,lost,Black,0.6881533101045296,0
58525,lost,Black,0.6881533101045296,0
58525,lost,Black,0.6881533101045296,0
58525,lost,Black,0.6881533101045296,0
58717,Black,Hispanic,0.5317982456140351,2
58717,Black,Hispanic,0.5317982456140351,2
58717,Black,Black,0.5317982456140351,2
58717,Black,Hispanic,0.5317982456140351,20
58717,Black,Hispanic,0.5317982456140351,20
58717,Black,Black,0.5317982456140351,20
58717,Black,Hispanic,0.5317982456140351,2
58717,Black,Hispanic,0.5317982456140351,2
58717,Black,Black,0.5317982456140351,2
58717,Black,Hispanic,0.5317982456140351,20
58717,Black,Hispanic,0.5317982456140351,20
58717,Black,Black,0.5317982456140351,20
58717,White,Hispanic,0.5317982456140351,2
58717,White,Hispanic,0.5317982456140351,2
58717,White,Black,0.5317982456140351,2
58717,White,Hispanic,0.5317982456140351,20
58717,White,Hispanic,0.5317982456140351,20
58717,White,Black,0.5317982456140351,20
58717,Black,Hispanic,0.5317982456140351,2
58717,Black,Hispanic,0.5317982456140351,2
58717,Black,Black,0.5317982456140351,2
58717,Black,Hispanic,0.5317982456140351,20
58717,Black,Hispanic,0.5317982456140351,20
58717,Black,Black,0.5317982456140351,20
58717,White,Hispanic,0.5317982456140351,2
58717,White,Hispanic,0.5317982456140351,2
58717,White,Black,0.5317982456140351,2
58717,White,Hispanic,0.5317982456140351,20
58717,White,Hispanic,0.5317982456140351,20
58717,White,Black,0.5317982456140351,20
58717,White,Hispanic,0.5317982456140351,2
58717,White,Hispanic,0.5317982456140351,2
58717,White,Black,0.5317982456140351,2
58717,White,Hispanic,0.5317982456140351,20
58717,White,Hispanic,0.5317982456140351,20
58717,White,Black,0.5317982456140351,20
58717,Black,Hispanic,0.5317982456140351,2
58717,Black,Hispanic,0.5317982456140351,2
58717,Black,Black,0.5317982456140351,2
58717,Black,Hispanic,0.5317982456140351,20
58717,Black,Hispanic,0.5317982456140351,20
58717,Black,Black,0.5317982456140351,20
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58760,White,Black,0.4613420860685631,-1
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58886,lost,Black,0.17219917012448133,0
58886,lost,Black,0.19963031423290203,0
58937,lost,Black,0.49156118143459915,0
58937,lost,Black,0.49156118143459915,0
59411,Black,Black,0.5880116959064328,999
59411,Black,Black,0.5880116959064328,999
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,999
59411,White,Black,0.5880116959064328,999
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,999
59411,Black,Black,0.5880116959064328,999
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,999
59411,Black,Black,0.5880116959064328,999
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,Black,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,999
59411,White,Black,0.5880116959064328,999
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,999
59411,White,Black,0.5880116959064328,999
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,999
59411,White,Black,0.5880116959064328,999
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59411,White,Black,0.5880116959064328,0
59487,White,White,0.12164948453608247,30
59487,White,White,0.12164948453608247,30
59487,White,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59487,Black,White,0.12164948453608247,30
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
59494,lost,Black,0.21436058700209643,0
